"","time_period","time_identifier","geographic_level","country_code","country_name","region_code","region_name","grade","gender","full_time_equivalent","headcount"
"266",201920,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total",70909.80453,79780.77827
"267",201920,"Academic year","Regional","E92000001","England","E12000008","South East","Head teacher","Total",3407.926613,3450.712732
"268",201920,"Academic year","Regional","E92000001","England","E12000008","South East","Deputy head teacher","Total",2711.374463,2811.458649
"269",201920,"Academic year","Regional","E92000001","England","E12000008","South East","Assistant head teacher","Total",4146.177881,4336.427289
"270",201920,"Academic year","Regional","E92000001","England","E12000008","South East","Classroom teacher","Total",60644.32557,69182.1796
"271",201920,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Male",17842.80765,18515.72179
"272",201920,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Female",53062.98402,61261.04438
"273",201920,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Gender Unclassified",4.012862112,4.012096774
"274",201920,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Total",41452.20522,47319.49209
"275",201920,"Academic year","Regional","E92000001","England","E12000009","South West","Head teacher","Total",2285.95473,2314.452124
"276",201920,"Academic year","Regional","E92000001","England","E12000009","South West","Deputy head teacher","Total",1605.461672,1664.354954
"277",201920,"Academic year","Regional","E92000001","England","E12000009","South West","Assistant head teacher","Total",2319.062987,2437.059927
"278",201920,"Academic year","Regional","E92000001","England","E12000009","South West","Classroom teacher","Total",35241.72583,40903.62509
"279",201920,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Male",11598.35441,12118.05383
"280",201920,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Female",29848.82516,35196.41262
"281",201920,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Gender Unclassified",5.025641026,5.025641026
"282",201920,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Total",27667.9619,29366.66667
"283",201920,"Academic year","Regional","E92000001","England","E13000001","Inner London","Head teacher","Total",1102.210121,1111.362465
"284",201920,"Academic year","Regional","E92000001","England","E13000001","Inner London","Deputy head teacher","Total",1215.931942,1255.837535
"285",201920,"Academic year","Regional","E92000001","England","E13000001","Inner London","Assistant head teacher","Total",2151.972436,2244.422969
"286",201920,"Academic year","Regional","E92000001","England","E13000001","Inner London","Classroom teacher","Total",23197.84741,24755.0437
"287",201920,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Male",7760.619586,8055.355742
"288",201920,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Female",19906.34232,21310.31092
"289",201920,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Gender Unclassified",1,1
"290",201920,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Total",47538.58,51382.5
"291",201920,"Academic year","Regional","E92000001","England","E13000002","Outer London","Head teacher","Total",1696.445712,1715.793287
"292",201920,"Academic year","Regional","E92000001","England","E13000002","Outer London","Deputy head teacher","Total",1845.625353,1900.618045
"293",201920,"Academic year","Regional","E92000001","England","E13000002","Outer London","Assistant head teacher","Total",3364.552917,3514.493209
"294",201920,"Academic year","Regional","E92000001","England","E13000002","Outer London","Classroom teacher","Total",40631.95602,44251.59546
"295",201920,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Male",12088.59071,12457.21564
"296",201920,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Female",35446.18929,38921.28436
"297",201920,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Gender Unclassified",3.8,4
"298",201819,"Academic year","National","E92000001","England","","","Total","Total",453407.6551,499947.4893
"299",201819,"Academic year","National","E92000001","England","","","Head teacher","Total",22135.72121,22387.38599
"300",201819,"Academic year","National","E92000001","England","","","Deputy head teacher","Total",18636.94442,19135.99065
"301",201819,"Academic year","National","E92000001","England","","","Assistant head teacher","Total",29263.93737,30367.12834
"302",201819,"Academic year","National","E92000001","England","","","Classroom teacher","Total",383371.0521,428056.9843
"303",201819,"Academic year","National","E92000001","England","","","Total","Male",117634.6448,121662.8085
"304",201819,"Academic year","National","E92000001","England","","","Head teacher","Male",7347.016514,7384.222162
"305",201819,"Academic year","National","E92000001","England","","","Deputy head teacher","Male",5498.429796,5525.709964
"306",201819,"Academic year","National","E92000001","England","","","Assistant head teacher","Male",9314.086872,9398.719961
"307",201819,"Academic year","National","E92000001","England","","","Classroom teacher","Male",95475.11158,99354.15644
"308",201819,"Academic year","National","E92000001","England","","","Total","Female",335654.0159,378156.0558
"309",201819,"Academic year","National","E92000001","England","","","Head teacher","Female",14783.70469,14998.16383
"310",201819,"Academic year","National","E92000001","England","","","Deputy head teacher","Female",13134.51463,13606.28069
"311",201819,"Academic year","National","E92000001","England","","","Assistant head teacher","Female",19940.7505,20959.40838
"312",201819,"Academic year","National","E92000001","England","","","Classroom teacher","Female",287795.0461,328592.2029
"313",201819,"Academic year","National","E92000001","England","","","Total","Gender Unclassified",118.9944714,128.62493
"314",201819,"Academic year","National","E92000001","England","","","Head teacher","Gender Unclassified",5,5
"315",201819,"Academic year","National","E92000001","England","","","Deputy head teacher","Gender Unclassified",4,4
"316",201819,"Academic year","National","E92000001","England","","","Assistant head teacher","Gender Unclassified",9.1,9
"317",201819,"Academic year","National","E92000001","England","","","Classroom teacher","Gender Unclassified",100.8944714,110.62493
"318",201819,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total",21849.59,23580.8
"319",201819,"Academic year","Regional","E92000001","England","E12000001","North East","Head teacher","Total",1156.525693,1168.767366
"320",201819,"Academic year","Regional","E92000001","England","E12000001","North East","Deputy head teacher","Total",968.8038516,987.6781128
"321",201819,"Academic year","Regional","E92000001","England","E12000001","North East","Assistant head teacher","Total",1258.319469,1300.174031
"322",201819,"Academic year","Regional","E92000001","England","E12000001","North East","Classroom teacher","Total",18465.94099,20124.18049
"323",201819,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Male",5443.108719,5606.683778
"324",201819,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Female",16402.37224,17970.00704
"325",201819,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Gender Unclassified",4.109043928,4.109181141
"326",201819,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total",61354.51523,66462.56289
"327",201819,"Academic year","Regional","E92000001","England","E12000002","North West","Head teacher","Total",3249.837913,3279.630803
"328",201819,"Academic year","Regional","E92000001","England","E12000002","North West","Deputy head teacher","Total",2814.507094,2865.986616
"329",201819,"Academic year","Regional","E92000001","England","E12000002","North West","Assistant head teacher","Total",3933.974742,4028.890219
"330",201819,"Academic year","Regional","E92000001","England","E12000002","North West","Classroom teacher","Total",51356.19548,56288.05525
"331",201819,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Male",15336.98385,15781.32313
"332",201819,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Female",46010.03189,50672.19205
"333",201819,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Gender Unclassified",7.499478608,9.047717683
"334",201819,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total",44191.06868,48363.09174
"335",201819,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Head teacher","Total",2284.971782,2316.855159
"336",201819,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Deputy head teacher","Total",1669.051059,1703.683228
"337",201819,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Assistant head teacher","Total",3164.890355,3263.070378
"338",201819,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Classroom teacher","Total",37072.15548,41079.48297
"339",201819,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Male",11662.2907,12021.22981
"340",201819,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Female",32527.97797,36339.86192
"341",201819,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Gender Unclassified",0.8,2
"342",201819,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Total",37722.10702,41932.32769
"343",201819,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Head teacher","Total",2050.147899,2070.019535
"344",201819,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Deputy head teacher","Total",1516.396061,1562.675034
"345",201819,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Assistant head teacher","Total",2236.47704,2309.701414
"346",201819,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Classroom teacher","Total",31919.08602,35989.93171
"347",201819,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Male",9856.812292,10183.14727
"348",201819,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Female",27859.73382,31742.09297
"349",201819,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Gender Unclassified",5.560910931,7.087449393
"350",201819,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Total",50730.47592,55432.72873
"351",201819,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Head teacher","Total",2422.735998,2441.84027
"352",201819,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Deputy head teacher","Total",2242.036701,2286.932454
"353",201819,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Assistant head teacher","Total",3612.077693,3726.962419
"354",201819,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Classroom teacher","Total",42453.62553,46976.99359
"355",201819,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Male",12913.96879,13288.24591
"356",201819,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Female",37737.35625,42060.33451
"357",201819,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Gender Unclassified",79.15088181,84.14831169
"358",201819,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Total",50195.44068,56594.52602
"359",201819,"Academic year","Regional","E92000001","England","E12000006","East of England","Head teacher","Total",2491.951901,2521.800793
"360",201819,"Academic year","Regional","E92000001","England","E12000006","East of England","Deputy head teacher","Total",2024.55713,2089.498389
"361",201819,"Academic year","Regional","E92000001","England","E12000006","East of England","Assistant head teacher","Total",3094.223685,3234.364642
"362",201819,"Academic year","Regional","E92000001","England","E12000006","East of England","Classroom teacher","Total",42584.70797,48748.86219
"363",201819,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Male",12952.12411,13452.0398
"364",201819,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Female",37231.18024,43130.3432
"365",201819,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Gender Unclassified",12.13633389,12.1430206
"366",201819,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total",70431.77485,79206.81313
"367",201819,"Academic year","Regional","E92000001","England","E12000008","South East","Head teacher","Total",3389.701173,3432.060757
"368",201819,"Academic year","Regional","E92000001","England","E12000008","South East","Deputy head teacher","Total",2699.525746,2791.744526
"369",201819,"Academic year","Regional","E92000001","England","E12000008","South East","Assistant head teacher","Total",4172.841501,4369.000151
"370",201819,"Academic year","Regional","E92000001","England","E12000008","South East","Classroom teacher","Total",60169.70643,68614.0077
"371",201819,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Male",17842.84888,18512.96015
"372",201819,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Female",52585.92597,60690.85298
"373",201819,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Gender Unclassified",3,3
"374",201819,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Total",41290.17091,47237.45455
"375",201819,"Academic year","Regional","E92000001","England","E12000009","South West","Head teacher","Total",2296.223187,2326.554341
"376",201819,"Academic year","Regional","E92000001","England","E12000009","South West","Deputy head teacher","Total",1584.554169,1642.508591
"377",201819,"Academic year","Regional","E92000001","England","E12000009","South West","Assistant head teacher","Total",2283.438562,2402.662116
"378",201819,"Academic year","Regional","E92000001","England","E12000009","South West","Classroom teacher","Total",35125.95499,40865.7295
"379",201819,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Male",11539.04669,12083.84462
"380",201819,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Female",29749.47422,35151.60992
"381",201819,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Gender Unclassified",1.65,2
"382",201819,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Total",27798.5831,29415.80952
"383",201819,"Academic year","Regional","E92000001","England","E13000001","Inner London","Head teacher","Total",1114.212028,1122.416328
"384",201819,"Academic year","Regional","E92000001","England","E13000001","Inner London","Deputy head teacher","Total",1254.87173,1290.605046
"385",201819,"Academic year","Regional","E92000001","England","E13000001","Inner London","Assistant head teacher","Total",2105.307174,2182.337189
"386",201819,"Academic year","Regional","E92000001","England","E13000001","Inner London","Classroom teacher","Total",23324.19216,24820.45096
"387",201819,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Male",7853.539607,8110.780641
"388",201819,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Female",19944.04349,21304.02888
"389",201819,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Gender Unclassified",1,1
"390",201819,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Total",47843.92875,51721.375
"391",201819,"Academic year","Regional","E92000001","England","E13000002","Outer London","Head teacher","Total",1679.413632,1707.44064
"392",201819,"Academic year","Regional","E92000001","England","E13000002","Outer London","Deputy head teacher","Total",1862.640882,1914.678656
"393",201819,"Academic year","Regional","E92000001","England","E13000002","Outer London","Assistant head teacher","Total",3402.387149,3549.965776
"394",201819,"Academic year","Regional","E92000001","England","E13000002","Outer London","Classroom teacher","Total",40899.48709,44549.28993
"395",201819,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Male",12233.92112,12622.55341
"396",201819,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Female",35605.91981,39094.73234
"397",201819,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Gender Unclassified",4.087822269,4.089249493
"398",201718,"Academic year","National","E92000001","England","","","Total","Total",451961.3744,498216.9259
"399",201718,"Academic year","National","E92000001","England","","","Head teacher","Total",21983.25182,22235.13074
"400",201718,"Academic year","National","E92000001","England","","","Deputy head teacher","Total",18756.61979,19213.60777
"401",201718,"Academic year","National","E92000001","England","","","Assistant head teacher","Total",28699.44697,29756.95335
"402",201718,"Academic year","National","E92000001","England","","","Classroom teacher","Total",382522.0559,427011.234
"403",201718,"Academic year","National","E92000001","England","","","Total","Male",117693.3557,121741.17
"404",201718,"Academic year","National","E92000001","England","","","Head teacher","Male",7336.719186,7381.211463
"405",201718,"Academic year","National","E92000001","England","","","Deputy head teacher","Male",5551.916878,5573.096745
"406",201718,"Academic year","National","E92000001","England","","","Assistant head teacher","Male",9113.745395,9209.9347
"407",201718,"Academic year","National","E92000001","England","","","Classroom teacher","Male",95690.97428,99576.92713
"408",201718,"Academic year","National","E92000001","England","","","Total","Female",334194.3445,376398.4816
"409",201718,"Academic year","National","E92000001","England","","","Head teacher","Female",14644.53264,14851.91928
"410",201718,"Academic year","National","E92000001","England","","","Deputy head teacher","Female",13202.90291,13638.51103
"411",201718,"Academic year","National","E92000001","England","","","Assistant head teacher","Female",19583.70157,20545.01865
"412",201718,"Academic year","National","E92000001","England","","","Classroom teacher","Female",286763.2074,327363.0327
"413",201718,"Academic year","National","E92000001","England","","","Total","Gender Unclassified",73.67417772,77.27420467
"414",201718,"Academic year","National","E92000001","England","","","Head teacher","Gender Unclassified",2,2
"415",201718,"Academic year","National","E92000001","England","","","Deputy head teacher","Gender Unclassified",1.8,2
"416",201718,"Academic year","National","E92000001","England","","","Assistant head teacher","Gender Unclassified",2,2
"417",201718,"Academic year","National","E92000001","England","","","Classroom teacher","Gender Unclassified",67.87417772,71.27420467
"418",201718,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total",21879.22343,23594.07143
"419",201718,"Academic year","Regional","E92000001","England","E12000001","North East","Head teacher","Total",1144.245018,1152.371852
"420",201718,"Academic year","Regional","E92000001","England","E12000001","North East","Deputy head teacher","Total",975.224386,991.3968557
"421",201718,"Academic year","Regional","E92000001","England","E12000001","North East","Assistant head teacher","Total",1237.666437,1276.419914
"422",201718,"Academic year","Regional","E92000001","England","E12000001","North East","Classroom teacher","Total",18522.08759,20173.88281
"423",201718,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Male",5499.983923,5665.291475
"424",201718,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Female",16374.23951,17923.77995
"425",201718,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Gender Unclassified",5,5
"426",201718,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total",60926.43246,65907.34866
"427",201718,"Academic year","Regional","E92000001","England","E12000002","North West","Head teacher","Total",3238.06072,3266.636295
"428",201718,"Academic year","Regional","E92000001","England","E12000002","North West","Deputy head teacher","Total",2821.40814,2865.102679
"429",201718,"Academic year","Regional","E92000001","England","E12000002","North West","Assistant head teacher","Total",3845.06608,3926.805149
"430",201718,"Academic year","Regional","E92000001","England","E12000002","North West","Classroom teacher","Total",51021.89752,55848.80454
"431",201718,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Male",15316.39507,15735.29915
"432",201718,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Female",45600.86758,50162.04019
"433",201718,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Gender Unclassified",9.169811997,10.00932642
"434",201718,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total",44019.17667,48187.33333
"435",201718,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Head teacher","Total",2278.82563,2308.46472
"436",201718,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Deputy head teacher","Total",1669.231695,1700.827251
"437",201718,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Assistant head teacher","Total",3072.294411,3172.856448
"438",201718,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Classroom teacher","Total",36998.82493,41005.18491
"439",201718,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Male",11670.14552,12021.88808
"440",201718,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Female",32346.56114,36162.44526
"441",201718,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Gender Unclassified",2.47,3
"442",201718,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Total",37623.61837,41862.16788
"443",201718,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Head teacher","Total",2036.65885,2061.335155
"444",201718,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Deputy head teacher","Total",1486.133087,1529.041019
"445",201718,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Assistant head teacher","Total",2200.538575,2271.175018
"446",201718,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Classroom teacher","Total",31900.28786,36000.61668
"447",201718,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Male",9817.14725,10165.1432
"448",201718,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Female",27798.12677,31687.9812
"449",201718,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Gender Unclassified",8.344347826,9.043478261
"450",201718,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Total",50653.85909,55338.90909
"451",201718,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Head teacher","Total",2397.583684,2419.819859
"452",201718,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Deputy head teacher","Total",2268.917807,2313.456186
"453",201718,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Assistant head teacher","Total",3599.989722,3708.740529
"454",201718,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Classroom teacher","Total",42387.36788,46896.89252
"455",201718,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Male",12936.19294,13325.06562
"456",201718,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Female",37698.9325,41994.7162
"457",201718,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Gender Unclassified",18.73364778,19.12726765
"458",201718,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Total",50074.16586,56529.80863
"459",201718,"Academic year","Regional","E92000001","England","E12000006","East of England","Head teacher","Total",2486.541503,2514.567623
"460",201718,"Academic year","Regional","E92000001","England","E12000006","East of England","Deputy head teacher","Total",2059.922575,2114.72959
"461",201718,"Academic year","Regional","E92000001","England","E12000006","East of England","Assistant head teacher","Total",2963.902627,3083.806582
"462",201718,"Academic year","Regional","E92000001","England","E12000006","East of England","Classroom teacher","Total",42563.79915,48816.70484
"463",201718,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Male",12914.91195,13444.09369
"464",201718,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Female",37152.44391,43078.71495
"465",201718,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Gender Unclassified",6.81,7
"466",201718,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total",70163.32638,78823.97464
"467",201718,"Academic year","Regional","E92000001","England","E12000008","South East","Head teacher","Total",3373.473208,3414.945517
"468",201718,"Academic year","Regional","E92000001","England","E12000008","South East","Deputy head teacher","Total",2739.367226,2820.995368
"469",201718,"Academic year","Regional","E92000001","England","E12000008","South East","Assistant head teacher","Total",4101.021854,4291.217569
"470",201718,"Academic year","Regional","E92000001","England","E12000008","South East","Classroom teacher","Total",59949.46409,68296.81618
"471",201718,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Male",17847.3643,18501.03964
"472",201718,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Female",52313.94527,60320.91947
"473",201718,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Gender Unclassified",2.016805241,2.015524625
"474",201718,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Total",41270.47799,47162.33117
"475",201718,"Academic year","Regional","E92000001","England","E12000009","South West","Head teacher","Total",2275.007319,2311.141354
"476",201718,"Academic year","Regional","E92000001","England","E12000009","South West","Deputy head teacher","Total",1646.041465,1696.48562
"477",201718,"Academic year","Regional","E92000001","England","E12000009","South West","Assistant head teacher","Total",2271.833188,2391.980507
"478",201718,"Academic year","Regional","E92000001","England","E12000009","South West","Classroom teacher","Total",35077.59601,40762.72369
"479",201718,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Male",11611.92177,12157.25768
"480",201718,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Female",29656.08548,35002.0537
"481",201718,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Gender Unclassified",2.470741353,3.019784173
"482",201718,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Total",27766.615,29396.46667
"483",201718,"Academic year","Regional","E92000001","England","E13000001","Inner London","Head teacher","Total",1089.606667,1096.066667
"484",201718,"Academic year","Regional","E92000001","England","E13000001","Inner London","Deputy head teacher","Total",1236.303333,1276.933333
"485",201718,"Academic year","Regional","E92000001","England","E13000001","Inner London","Assistant head teacher","Total",2154.813333,2245.566667
"486",201718,"Academic year","Regional","E92000001","England","E13000001","Inner London","Classroom teacher","Total",23285.89167,24777.9
"487",201718,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Male",7856.683667,8110.566667
"488",201718,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Female",19900.93133,21276.9
"489",201718,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Gender Unclassified",9,9
"490",201718,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Total",47584.47922,51414.51438
"491",201718,"Academic year","Regional","E92000001","England","E13000002","Outer London","Head teacher","Total",1663.249225,1689.781699
"492",201718,"Academic year","Regional","E92000001","England","E13000002","Outer London","Deputy head teacher","Total",1854.070075,1904.639869
"493",201718,"Academic year","Regional","E92000001","England","E13000002","Outer London","Assistant head teacher","Total",3252.320738,3388.384967
"494",201718,"Academic year","Regional","E92000001","England","E13000002","Outer London","Classroom teacher","Total",40814.83918,44431.70784
"495",201718,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Male",12222.60936,12615.52484
"496",201718,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Female",35352.21104,38788.93072
"497",201718,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Gender Unclassified",9.658823529,10.05882353
"498",201617,"Academic year","National","E92000001","England","","","Total","Total",457382.6441,504009.5001
"499",201617,"Academic year","National","E92000001","England","","","Head teacher","Total",21921.41102,22146.45394
"500",201617,"Academic year","National","E92000001","England","","","Deputy head teacher","Total",19259.93446,19684.9269
"501",201617,"Academic year","National","E92000001","England","","","Assistant head teacher","Total",28369.22249,29431.76725
"502",201617,"Academic year","National","E92000001","England","","","Classroom teacher","Total",387832.0762,432746.352
"503",201617,"Academic year","National","E92000001","England","","","Total","Male",119359.5095,123708.7377
"504",201617,"Academic year","National","E92000001","England","","","Head teacher","Male",7385.678297,7421.600194
"505",201617,"Academic year","National","E92000001","England","","","Deputy head teacher","Male",5683.164592,5701.971101
"506",201617,"Academic year","National","E92000001","England","","","Assistant head teacher","Male",9124.633696,9253.746959
"507",201617,"Academic year","National","E92000001","England","","","Classroom teacher","Male",97166.03294,101331.4194
"508",201617,"Academic year","National","E92000001","England","","","Total","Female",337848.2226,380118.8329
"509",201617,"Academic year","National","E92000001","England","","","Head teacher","Female",14532.70188,14721.82155
"510",201617,"Academic year","National","E92000001","England","","","Deputy head teacher","Female",13573.56987,13979.9558
"511",201617,"Academic year","National","E92000001","England","","","Assistant head teacher","Female",19239.35796,20172.98808
"512",201617,"Academic year","National","E92000001","England","","","Classroom teacher","Female",290502.5929,331244.0675
"513",201617,"Academic year","National","E92000001","England","","","Total","Gender Unclassified",174.9119534,181.9294877
"514",201617,"Academic year","National","E92000001","England","","","Head teacher","Gender Unclassified",3.030839263,3.032204082
"515",201617,"Academic year","National","E92000001","England","","","Deputy head teacher","Gender Unclassified",3.2,3
"516",201617,"Academic year","National","E92000001","England","","","Assistant head teacher","Gender Unclassified",5.230839263,5.032204082
"517",201617,"Academic year","National","E92000001","England","","","Classroom teacher","Gender Unclassified",163.4502749,170.8650795
"518",201617,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total",22311.21111,23992.22222
"519",201617,"Academic year","Regional","E92000001","England","E12000001","North East","Head teacher","Total",1161.199619,1170.487179
"520",201617,"Academic year","Regional","E92000001","England","E12000001","North East","Deputy head teacher","Total",1000.760094,1016.299145
"521",201617,"Academic year","Regional","E92000001","England","E12000001","North East","Assistant head teacher","Total",1220.835902,1250.196581
"522",201617,"Academic year","Regional","E92000001","England","E12000001","North East","Classroom teacher","Total",18928.4155,20555.23932
"523",201617,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Male",5638.78998,5811.029915
"524",201617,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Female",16658.00113,18166.19231
"525",201617,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Gender Unclassified",14.42,15
"526",201617,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total",61610.13242,66680.42778
"527",201617,"Academic year","Regional","E92000001","England","E12000002","North West","Head teacher","Total",3270.109931,3296.824599
"528",201617,"Academic year","Regional","E92000001","England","E12000002","North West","Deputy head teacher","Total",2872.42025,2905.992414
"529",201617,"Academic year","Regional","E92000001","England","E12000002","North West","Assistant head teacher","Total",3787.050074,3863.277432
"530",201617,"Academic year","Regional","E92000001","England","E12000002","North West","Classroom teacher","Total",51680.55216,56614.33333
"531",201617,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Male",15504.13333,15985.67772
"532",201617,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Female",46088.71684,50676.72866
"533",201617,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Gender Unclassified",17.28224387,18.02139582
"534",201617,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total",44368.06235,48483.46823
